REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",1006454,300 FIBRE WAY,46.10361,-122.92167,LONGVIEW,COWLITZ COUNTY,WA,98632,KAPSTONE PAPER & PACKAGING CORP (100%),156168,"AA,C"
2016,LONGVIEW GAS PLANT,1006795,268 Milam Road,32.410556,-94.701667,Longview,GREGG,TX,75603,ENBRIDGE ENERGY MANAGEMENT (100%),31112,"C,W"
2016,LORAIN COUNTY LANDFILL I & II,1007969,43502 OBERLIN-ELYRIA ROAD,41.294962,-82.169967,OBERLIN,LORAIN,OH,44074,REPUBLIC SERVICES INC (100%),32,"C,HH"
2016,LOS ALAMOS NATIONAL LABORATORY,1002247,3747 West Jemez Road,35.87142,-106.31594,LOS ALAMOS,LOS ALAMOS,NM,87544,,43792,C
2016,LOU MED CENTER STEAM PLANT,1007147,235 ABRAHAM FLEXNER WAY,38.249301,-85.750689,LOUISVILLE,JEFFERSON,KY,40202,LOUISVILLE MEDICAL CENTER INC (100%),84359,C
2016,LOUIS DREYFUS AGRICULTURAL INDUSTRIES LL,1002988,7344 STATE ROAD 15 SOUTH,41.12639,-85.89325,CLAYPOOL,KOSCIUSKO COUNTY,IN,46510,LOUIS DREYFUS COMMODITIES LLC (100%),91399,C
2016,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,1003855,1149 U AVENUE,42.0603,-94.23832,GRAND JUNCTION,GREENE COUNTY,IA,50107,LOUIS DREYFUS COMMODITIES LLC (100%),170873,C
2016,LOUISIANA PIGMENT CO LP,1004127,3300 BAYOU D\INDE RD,30.196389,-93.306944,WESTLAKE,CALCASIEU PARISH,LA,70669,HUNTSMAN CORP (50%); KRONOS LOUISIANA INC (50%),261020,"C,EE"
2016,LOUISIANA STATE UNIVERSITY - LSU,1006955,,30.408626,-91.180829,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70803,STATE OF LOUISIANA (100%),109938,C
2016,LOUISIANA TECH UNIVERSITY,1005362,1200 Lomax Dr.,32.52603,-92.64971,RUSTON,LINCOLN PARISH,LA,71270,LOUISIANA TECH UNIVERSITY (100%),34413,C
2016,LOYOLA UNIVERSITY MEDICAL CENTER,1005287,2160 S FIRST AVE,41.8583,-87.83539,MAYWOOD,COOK,IL,60153,LOYOLA UNIVERSITY HEALTH SYSTEM (100%),27488,C
2016,"LSP University Park, LLC",1000135,787 INDUSTRIAL DRIVE,41.4426,-87.7515,UNIVERSITY PARK,Will,IL,60466,LS POWER GROUP (100%),449635,D
2016,LUBBOCK POWER & LIGHT BRANDON STATION,1006602,,33.585139,-101.88625,LUBBOCK,LUBBOCK,TX,79409,CITY OF LUBBOCK TEXAS (100%),12970,C
2016,LUBRIZOL BAYPORT PLANT,1000619,12801 BAY AREA BOULEVARD,29.63987,-95.04693,PASADENA,HARRIS COUNTY,TX,77507,BERKSHIRE HATHAWAY INC (100%),30933,C
2016,LUBRIZOL CORPORATION,1000618,155 FREEDOM ROAD,41.720278,-81.273611,PAINESVILLE,LAKE COUNTY,OH,44077,BERKSHIRE HATHAWAY INC (100%),29854,C
2016,LUBRIZOL DEER PARK PLANT,1000620,41 TIDAL ROAD,29.71727,-95.11327,DEER PARK,HARRIS COUNTY,TX,77536,BERKSHIRE HATHAWAY INC (100%),110567,C
2016,LUCERNE GAS PLANT,1002355,31495 COUNTY ROAD 43,40.457201,-104.664686,GREELEY,WELD,CO,80631,"DCP Midstream Partners, LP (100%)",217168,"C,W"
2016,LUCITE BEAUMONT SITE,1004714,6350 NORTH TWIN CITY HIGHWAY,30.013889,-94.029167,NEDERLAND,JEFFERSON,TX,77627,LUCITE INTERNATIONAL INC (100%),156629,C
2016,LUCITE INTERNATIONAL INC,1001214,2665 FITE ROAD,35.27161,-89.97426,MEMPHIS,SHELBY COUNTY,TN,38127,LUCITE INTERNATIONAL INC (100%),70493,C
2016,LUNDAY-THAGARD COMPANY,1002286,9301 SOUTH GARFIELD AVENUE,33.946295,-118.16704,SOUTH GATE,LOS ANGELES COUNTY,CA,90280,WORLD OIL CORP (100%),39283,"C,MM,Y"
2016,LUZ SOLAR PARTNERS VIII & IX LTD.,1006175,43880 HARPER LAKE ROAD,35.03211,-117.34764,HINKLEY,SAN BERNARDINO COUNTY,CA,92347,NEXTERA ENERGY RESOURCES (50%); TERRA-GEN POWER LLC (50%),22814,C
2016,LYON COUNTY,1005280,2025 - 200TH Avenue,44.34734,-95.9023,LYND,LYON COUNTY,MN,56157,LYON COUNTY MINNESOTA (100%),10,"C,HH"
2016,LYONDELL CHEMICAL CHANNELVIEW,1007562,2502 SHELDON RD.,29.816654,-95.107603,CHANNELVIEW,HARRIS COUNTY,TX,77530,LYONDELLBASSELL (100%),350941,"C,MM"
2016,La Cygne,1006539,25166 E 2200 RD,38.3472,-94.6389,LA CYGNE,Linn,KS,66040,GREAT PLAINS ENERGY INC (50.1%); WESTAR ENERGY INC (49.9%),8494690,"C,D"
2016,La Luz Energy Center,1011838,225 Harrison Road,34.6063,-106.732,Belen,VALENCIA COUNTY,NM,87002,PUBLIC SERVICE CO OF NEW MEXICO (100%),11857,D
2016,La Paloma Generating Plant,1001339,1760 WEST SKYLINE ROAD,35.2956,-119.5919,MCKITTRICK,Kern,CA,93251,LA PALOMA GENERATING CO LLC (100%),1685473,"C,D"
2016,La Porte Steam Methane Reformer,1010702,11450 W. Fairmont Parkway,29.651494,-95.053576,La Porte,HARRIS,TX,77571,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),550887,P
2016,LaPorte Methanol Company,1004807,11603 Strang Rd,29.70231,-95.05492,LaPorte,HARRIS COUNTY,TX,77571,LYONDELLBASSELL (85%); LINDE GAS NORTH AMERICA LLC (15%),12802,X
2016,Labadie,1000192,226 LABADIE POWER PLANT ROAD,38.5583,-90.8361,LABADIE,Franklin,MO,63055,AMEREN CORP (100%),13856668,D
2016,Ladysmith Combustion Turbine Sta,1001161,8063 CEDON ROAD,38.064527,-77.508465,WOODFORD,Caroline,VA,22580,DOMINION RESOURCES INC (100%),418974,"C,D"
2016,Lagoon Creek,1007457,615 ELM TREE RD,35.6578,-89.3964,BROWNSVILLE,Haywood,TN,38012,,446192,"C,D"
2016,Lake,1000224,164 W MAGNOLIA,34.1775,-118.3147,BURBANK,Los Angeles,CA,91502,CITY OF BURBANK (100%),8759,"C,D"
2016,Lake Catherine,1001432,HIGHWAY 270 9 MILES WEST OF MALVERN,34.4341,-92.9046,JONES MILL,Hot Spring,AR,72105,ENTERGY CORP (100%),208464,"C,D"
2016,Lake Hubbard,1007503,555 BARNES RD,32.8364,-96.5464,SUNNYVALE,Dallas,TX,75182,Luminant Generation Co LLC (100%),145838,D
2016,Lake Road,1006852,1413 LOWER LAKE RD,39.7246,-94.8773,ST JOSEPH,Buchanan,MO,64504,GREAT PLAINS ENERGY INC (100%),383396,"C,D"
2016,Lake Road Generating Company,1001338,56 ALEXANDER PARKWAY,41.8736,-71.8947,DAYVILLE,Windham,CT,6241,DYNEGY INC (100%),2137875,D
2016,Lake Side Power Plant,1000454,1825 NORTH PIONEER LANE,40.3311,-111.7547,VINEYARD,Utah,UT,84058,BERKSHIRE HATHAWAY INC (100%),2193954,"C,D"
2016,Lakefield Junction Generating,1000203,2159 20TH AVE,43.7984,-94.8415,TRIMONT,Martin,MN,56176,GREAT RIVER ENERGY (100%),128175,"C,D"
2016,Lakeway Sanitation & Recycling Class I,1010760,5155 Enka Highway,36.14692,-83.20023,Lowland,HAMBLEN COUNTY,TN,37778,WASTE INDUSTRIES USA INC (100%),20,"C,HH"
2016,Lakewood Cogeneration,1001283,123 ENERGY WAY,40.0613,-74.1686,LAKEWOOD,Ocean,NJ,8701,ESSENTIAL POWER LLC (80%); OSAKA GAS ENERGY AMERICA CORP (20%),513599,"C,D"
2016,Lamar Compressor Station,1002097,5528 Hwy 24,33.539586,-95.519739,Paris,LAMAR,TX,75462,"KINDER MORGAN OPERATING LP ""A"" (50%); REGENCY MIDCONTINENT EXPRESS PIPELINE LLC (49.9%)",68373,"C,W"
2016,Lamar Power (Paris),1001310,3205 FM 137,33.6314,-95.589,PARIS,Lamar,TX,75462,Luminant Generation Co LLC (100%),2275574,D
